org.joda.time.Chronology,<init>,<>,0,0,3
org.joda.time.Chronology,getZone,<>,0,0,0
org.joda.time.Chronology,withUTC,<>,0,0,0
org.joda.time.Chronology,withZone,<org.joda.time.DateTimeZone>,1,0,0
org.joda.time.Chronology,getDateTimeMillis,<int;int;int;int>,4,0,0
org.joda.time.Chronology,getDateTimeMillis,<int;int;int;int;int;int;int>,7,0,0
org.joda.time.Chronology,getDateTimeMillis,<long;int;int;int;int>,5,0,0
org.joda.time.Chronology,validate,<org.joda.time.ReadablePartial;int[]>,2,0,0
org.joda.time.Chronology,get,<org.joda.time.ReadablePartial;long>,2,0,0
org.joda.time.Chronology,set,<org.joda.time.ReadablePartial;long>,2,0,0
org.joda.time.Chronology,get,<org.joda.time.ReadablePeriod;long;long>,3,0,0
org.joda.time.Chronology,get,<org.joda.time.ReadablePeriod;long>,2,0,0
org.joda.time.Chronology,add,<org.joda.time.ReadablePeriod;long;int>,3,0,0
org.joda.time.Chronology,add,<long;long;int>,3,0,0
org.joda.time.Chronology,millis,<>,0,0,0
org.joda.time.Chronology,millisOfSecond,<>,0,0,0
org.joda.time.Chronology,millisOfDay,<>,0,0,0
org.joda.time.Chronology,seconds,<>,0,0,0
org.joda.time.Chronology,secondOfMinute,<>,0,0,0
org.joda.time.Chronology,secondOfDay,<>,0,0,0
org.joda.time.Chronology,minutes,<>,0,0,0
org.joda.time.Chronology,minuteOfHour,<>,0,0,0
org.joda.time.Chronology,minuteOfDay,<>,0,0,0
org.joda.time.Chronology,hours,<>,0,0,0
org.joda.time.Chronology,hourOfDay,<>,0,0,0
org.joda.time.Chronology,clockhourOfDay,<>,0,0,0
org.joda.time.Chronology,halfdays,<>,0,0,0
org.joda.time.Chronology,hourOfHalfday,<>,0,0,0
org.joda.time.Chronology,clockhourOfHalfday,<>,0,0,0
org.joda.time.Chronology,halfdayOfDay,<>,0,0,0
org.joda.time.Chronology,days,<>,0,0,0
org.joda.time.Chronology,dayOfWeek,<>,0,0,0
org.joda.time.Chronology,dayOfMonth,<>,0,0,0
org.joda.time.Chronology,dayOfYear,<>,0,0,0
org.joda.time.Chronology,weeks,<>,0,0,0
org.joda.time.Chronology,weekOfWeekyear,<>,0,0,0
org.joda.time.Chronology,weekyears,<>,0,0,0
org.joda.time.Chronology,weekyear,<>,0,0,0
org.joda.time.Chronology,weekyearOfCentury,<>,0,0,0
org.joda.time.Chronology,months,<>,0,0,0
org.joda.time.Chronology,monthOfYear,<>,0,0,0
org.joda.time.Chronology,years,<>,0,0,0
org.joda.time.Chronology,year,<>,0,0,0
org.joda.time.Chronology,yearOfEra,<>,0,0,0
org.joda.time.Chronology,yearOfCentury,<>,0,0,0
org.joda.time.Chronology,centuries,<>,0,0,0
org.joda.time.Chronology,centuryOfEra,<>,0,0,0
org.joda.time.Chronology,eras,<>,0,0,0
org.joda.time.Chronology,era,<>,0,0,0
org.joda.time.Chronology,toString,<>,0,0,0
org.joda.time.DateMidnight$Property,<init>,<org.joda.time.DateMidnight;org.joda.time.DateTimeField>,2,0,9
org.joda.time.DateMidnight$Property,writeObject,<java.io.ObjectOutputStream>,1,0,10
org.joda.time.DateMidnight$Property,readObject,<java.io.ObjectInputStream>,1,0,17
org.joda.time.DateMidnight$Property,getField,<>,0,0,3
org.joda.time.DateMidnight$Property,getMillis,<>,0,0,4
org.joda.time.DateMidnight$Property,getChronology,<>,0,0,4
org.joda.time.DateMidnight$Property,getDateMidnight,<>,0,0,3
org.joda.time.DateMidnight$Property,addToCopy,<int>,1,0,11
org.joda.time.DateMidnight$Property,addToCopy,<long>,1,0,11
org.joda.time.DateMidnight$Property,addWrapFieldToCopy,<int>,1,0,11
org.joda.time.DateMidnight$Property,setCopy,<int>,1,0,11
org.joda.time.DateMidnight$Property,setCopy,<java.lang.String;java.util.Locale>,2,0,12
org.joda.time.DateMidnight$Property,setCopy,<java.lang.String>,1,0,5
org.joda.time.DateMidnight$Property,withMaximumValue,<>,0,0,5
org.joda.time.DateMidnight$Property,withMinimumValue,<>,0,0,5
org.joda.time.DateMidnight$Property,roundFloorCopy,<>,0,0,10
org.joda.time.DateMidnight$Property,roundCeilingCopy,<>,0,0,10
org.joda.time.DateMidnight$Property,roundHalfFloorCopy,<>,0,0,10
org.joda.time.DateMidnight$Property,roundHalfCeilingCopy,<>,0,0,10
org.joda.time.DateMidnight$Property,roundHalfEvenCopy,<>,0,0,10
org.joda.time.DateMidnight,now,<>,0,0,4
org.joda.time.DateMidnight,now,<org.joda.time.DateTimeZone>,1,0,12
org.joda.time.DateMidnight,now,<org.joda.time.Chronology>,1,0,12
org.joda.time.DateMidnight,parse,<java.lang.String>,1,0,5
org.joda.time.DateMidnight,parse,<java.lang.String;org.joda.time.format.DateTimeFormatter>,2,0,5
org.joda.time.DateMidnight,<init>,<>,0,0,3
org.joda.time.DateMidnight,<init>,<org.joda.time.DateTimeZone>,1,0,4
org.joda.time.DateMidnight,<init>,<org.joda.time.Chronology>,1,0,4
org.joda.time.DateMidnight,<init>,<long>,1,0,4
org.joda.time.DateMidnight,<init>,<long;org.joda.time.DateTimeZone>,2,0,5
org.joda.time.DateMidnight,<init>,<long;org.joda.time.Chronology>,2,0,5
org.joda.time.DateMidnight,<init>,<java.lang.Object>,1,0,6
org.joda.time.DateMidnight,<init>,<java.lang.Object;org.joda.time.DateTimeZone>,2,0,5
org.joda.time.DateMidnight,<init>,<java.lang.Object;org.joda.time.Chronology>,2,0,6
org.joda.time.DateMidnight,<init>,<int;int;int>,3,0,10
org.joda.time.DateMidnight,<init>,<int;int;int;org.joda.time.DateTimeZone>,4,0,11
org.joda.time.DateMidnight,<init>,<int;int;int;org.joda.time.Chronology>,4,0,11
org.joda.time.DateMidnight,checkInstant,<long;org.joda.time.Chronology>,2,0,5
org.joda.time.DateMidnight,withMillis,<long>,1,0,21
org.joda.time.DateMidnight,withChronology,<org.joda.time.Chronology>,1,0,13
org.joda.time.DateMidnight,withZoneRetainFields,<org.joda.time.DateTimeZone>,1,0,27
org.joda.time.DateMidnight,withFields,<org.joda.time.ReadablePartial>,1,0,13
org.joda.time.DateMidnight,withField,<org.joda.time.DateTimeFieldType;int>,2,0,20
org.joda.time.DateMidnight,withFieldAdded,<org.joda.time.DurationFieldType;int>,2,0,24
org.joda.time.DateMidnight,withDurationAdded,<long;int>,2,0,20
org.joda.time.DateMidnight,withDurationAdded,<org.joda.time.ReadableDuration;int>,2,0,12
org.joda.time.DateMidnight,withPeriodAdded,<org.joda.time.ReadablePeriod;int>,2,0,18
org.joda.time.DateMidnight,plus,<long>,1,0,5
org.joda.time.DateMidnight,plus,<org.joda.time.ReadableDuration>,1,0,5
org.joda.time.DateMidnight,plus,<org.joda.time.ReadablePeriod>,1,0,5
org.joda.time.DateMidnight,plusYears,<int>,1,0,16
org.joda.time.DateMidnight,plusMonths,<int>,1,0,16
org.joda.time.DateMidnight,plusWeeks,<int>,1,0,16
org.joda.time.DateMidnight,plusDays,<int>,1,0,16
org.joda.time.DateMidnight,minus,<long>,1,0,5
org.joda.time.DateMidnight,minus,<org.joda.time.ReadableDuration>,1,0,5
org.joda.time.DateMidnight,minus,<org.joda.time.ReadablePeriod>,1,0,5
org.joda.time.DateMidnight,minusYears,<int>,1,0,16
org.joda.time.DateMidnight,minusMonths,<int>,1,0,16
org.joda.time.DateMidnight,minusWeeks,<int>,1,0,16
org.joda.time.DateMidnight,minusDays,<int>,1,0,16
org.joda.time.DateMidnight,property,<org.joda.time.DateTimeFieldType>,1,0,35
org.joda.time.DateMidnight,toYearMonthDay,<>,0,0,8
org.joda.time.DateMidnight,toLocalDate,<>,0,0,8
org.joda.time.DateMidnight,toInterval,<>,0,0,20
org.joda.time.DateMidnight,withEra,<int>,1,0,10
org.joda.time.DateMidnight,withCenturyOfEra,<int>,1,0,10
org.joda.time.DateMidnight,withYearOfEra,<int>,1,0,10
org.joda.time.DateMidnight,withYearOfCentury,<int>,1,0,10
